movieID,Title,Runtime,Director,Writer,Actors,Release Date,Netflix Release Date,Production House
8100,The One I Love,1-2 hour,Charlie McDowell,Justin Lader,"Elisabeth Moss, Ted Danson, Kiana Cason, Mark Duplass",08-08-2014,14-04-2015,Duplass Brothers
8101,District 13,1-2 hour,Pierre Morel,"Bibi Naceri, Luc Besson","Cyril Raffaelli, Bibi Naceri, David Belle, Tony D'Amario",02-06-2006,14-04-2015,EuropaCorp
8102,14 Blades,1-2 hour,Daniel Lee,"Abe Kwong, Siu Cheung Chan, Ho-Leung Lau, Daniel Lee, Tin Shu Mak","Sammo Kam-Bo Hung, Wei Zhao, Chun Wu, Donnie Yen",22-08-2014,14-04-2015,"Shanghai Film Studio, Beijing ShengShi HuaRei Film Investment &amp; Management Co., Visualizer Film Productions Ltd."
8103,13 Sins,1-2 hour,Daniel Stamm,"Daniel Stamm, Chookiat Sakveerakul, David Birke, Eakasit Thairaat","Mark Webber, Devon Graye, Rutina Wesley, Tom Bower",11-04-2014,14-04-2015,Dimension Films
8104,The 100,< 30 minutes,,Jason Rothenberg,"Bob Morley, Eliza Taylor, Lindsey Morgan, Marie Avgeropoulos",19-03-2014,14-04-2015,
8105,Mulholland Dr.,> 2 hrs,David Lynch,David Lynch,"Laura Harring, Jeanne Bates, Dan Birnbaum, Naomi Watts",19-10-2001,14-04-2015,"Le Studio Canal +, Les Films Alain Sarde"
8106,The Lives of Others,> 2 hrs,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,"Martina Gedeck, Ulrich Mühe, Ulrich Tukur, Sebastian Koch",30-03-2007,14-04-2015,"Creado Film, Wiedemann &amp; Berg Filmproduktion, Arte, Bayerischer Rundfunk"
8107,The Sweeney,1-2 hour,Nick Love,"Ian Kennedy Martin, John Hodge, Nick Love","Hayley Atwell, Steven Mackintosh, Plan B, Ray Winstone",01-03-2013,14-04-2015,"Vertigo Films, Embargo Films"
8108,The Cat Returns,1-2 hour,Hiroyuki Morita,"Reiko Yoshida, Aoi Hiiragi, Cindy Davis, Donald H. Hewitt","Takayuki Yamada, Yoshihiko Hakamada, Chizuru Ikewaki, Aki Maeda",13-07-2005,14-04-2015,Studio Ghibli
8109,The Tall Man,1-2 hour,Pascal Laugier,Pascal Laugier,"Stephen McHattie, Jodelle Ferland, Jessica Biel, William B. Davis",05-09-2012,14-04-2015,"Forecast Pictures, Iron Ocean Films, Cold Rock Productions BC"
8110,Max Manus: Man of War,1-2 hour,"Joachim Rønning, Espen Sandberg",Thomas Nordseth-Tiller,"Aksel Hennie, Ken Duken, Nicolai Cleve Broch, Agnes Kittelsen",03-09-2010,14-04-2015,"Eurimages Fund of the Council of Europe, Norsk Filminstitutt, B&amp;T Film, Miso Film, Filmkameratene A/S, Det Danske Filminstitut"
8111,Shaolin,> 2 hrs,Benny Chan,"Kam Cheong Chan, Quiyu Wang, Alan Yuen, Tan Cheung, Chi Kwong Cheung","Jing Wu, Chen Zhiui, Xing Yu, Shaoqun Yu",27-01-2011,14-04-2015,"Beijing Silver Moon Productions, China Film Group Corp., Emperor Classic Films, Huayi Brothers Media Group, Shaolin Temple Culture Communication"
8112,Rurouni Kenshin,> 2 hrs,Keishi Ohtomo,"Keishi Ohtomo, Nobuhiro Watsuki, Kiyomi Fujii","Munetaka Aoki, Emi Takei, Yû Aoi, Takeru Satoh",25-08-2012,14-04-2015,"IMJ Entertainment, Warner Bros., Studio Swan"
8113,Planet Hulk,1-2 hour,Sam Liu,"Lucio Parrillo, Craig Kyle, Greg Johnson, Stan Lee, Greg Pak, Carlo Pagulayan, Joshua Fine, Aaron Lopresti, Jack Kirby, Jose Ladronn","Liam O'Brien, Lisa Ann Beley, Mark Hildreth, Rick D. Wasserman",02-02-2010,14-04-2015,
8114,Urutoraman zero the movie: Chou kessen! Beriaru ginga teikoku,1-2 hour,"William Winckler, Yûichi Abe","William Winckler, Yûichi Abe, Toshizo Nemoto","Tao Tsuchiya, Yû Koyanagi, Tamotsu Ishibashi, Tatsuomi Hamada",23-12-2010,14-04-2015,
8115,Ponyo,1-2 hour,Hayao Miyazaki,Hayao Miyazaki,"Tomoko Yamaguchi, Yûki Amami, Kazushige Nagashima, George Tokoro",14-08-2009,14-04-2015,"Studio Ghibli, Walt Disney Studios"
8116,My Big Fat Greek Wedding,1-2 hour,Joel Zwick,Nia Vardalos,"Michael Constantine, Nia Vardalos, Kaylee Vieira, Christina Eleusiniotis",02-08-2002,14-04-2015,"Playtone Productions, Gold Circle Films, MPH, Home Box Office (HBO)"
8117,Flawless,1-2 hour,Joel Schumacher,Joel Schumacher,"Philip Seymour Hoffman, Chris Bauer, Robert De Niro, Barry Miller",24-11-1999,14-04-2015,Tribeca Productions
8118,Female Agents,1-2 hour,Jean-Paul Salomé,"Laurent Vachaud, Jean-Paul Salomé","Julie Depardieu, Marie Gillain, Déborah François, Sophie Marceau",05-03-2008,14-04-2015,Les Chauves-Souris
8119,The Great Escape,> 2 hrs,John Sturges,"W.R. Burnett, Paul Brickhill, James Clavell","Steve McQueen, Richard Attenborough, James Garner, James Donald",04-07-1963,14-04-2015,Mirisch Company
8120,Wedding Daze,1-2 hour,Michael Ian Black,Michael Ian Black,"Michael Weston, Isla Fisher, Jason Biggs, Ebon Moss-Bachrach",01-06-2007,14-04-2015,"GreeneStreet Films Inc., Fugitive Films"
8121,Doomsday,1-2 hour,Neil Marshall,Neil Marshall,"Emma Cleasby, Adeola Ariyo, Christine Tomlinson, Caryn Peterson",14-03-2008,14-04-2015,Crystal Sky
8122,Whats the Worst That Could Happen?,1-2 hour,Sam Weisman,"Matthew Chapman, Donald E. Westlake","Glenne Headly, Danny DeVito, Martin Lawrence, John Leguizamo",01-06-2001,14-04-2015,"Metro Goldwyn Mayer, Turman-Morrissey Company, Hyde Park Entertainment"
8123,Carandiru,> 2 hrs,Hector Babenco,"Dráuzio Varella, Victor Navas, Hector Babenco, Fernando Bonassi","Luiz Carlos Vasconcelos, Ivan de Almeida, Ailton Graça, Milton Gonçalves",11-04-2003,14-04-2015,Br Petrobas
8124,Hidden (Cache),1-2 hour,Michael Haneke,Michael Haneke,"Daniel Auteuil, Juliette Binoche, Maurice Bénichou, Annie Girardot",17-02-2006,14-04-2015,
8125,Bratz: The Movie,1-2 hour,Sean McNamara,"David Eilenberg, Susan Estelle Jansen, Adam De La Peña","Janel Parrish, Logan Browning, Skyler Shaye, Nathalia Ramos",03-08-2007,14-04-2015,Crystal Sky
8126,Spring Breakers,1-2 hour,Harmony Korine,Harmony Korine,"Ashley Benson, James Franco, Selena Gomez, Vanessa Hudgens",22-03-2013,14-04-2015,"Muse Productions, Radar Pictures, Rabbit Bandini Productions"
8127,Im Not There,> 2 hrs,Todd Haynes,"Todd Haynes, Oren Moverman","Ben Whishaw, Cate Blanchett, Christian Bale, Richard Gere",07-12-2007,14-04-2015,"VIP 4 Medienfonds, Endgame Entertainment, John Wells Productions, Killer Films"
8128,A Fistful of Dollars,< 30 minutes,Sergio Leone,"Mark Lowell, Sergio Leone, Víctor Andrés Catena, Adriano Bolzoni, Jaime Comas Gil","Wolfgang Lukschy, Clint Eastwood, Gian Maria Volontè, Marianne Koch",18-01-1967,14-04-2015,"Constantin Film, Ocean Films [es], Jolly Film"
8129,My Afternoons with Margueritte,1-2 hour,Jean Becker,"Jean-Loup Dabadie, Marie-Sabine Roger, Jean Becker","Maurane, Gérard Depardieu, Sophie Guillemin, Gisèle Casadesus",16-09-2011,14-04-2015,
8130,A Royal Affair,> 2 hrs,Nikolaj Arcel,"Bodil Steensen-Leth, Rasmus Heisterberg, Nikolaj Arcel","Trine Dyrholm, Mads Mikkelsen, Alicia Vikander, Mikkel Boe Følsgaard",29-03-2012,14-04-2015,Zentropa Entertainments
8131,Harold and Kumar Get the Munchies,1-2 hour,Danny Leiner,"Jon Hurwitz, Hayden Schlossberg","Ethan Embry, John Cho, Fred Willard, Rob Tinkler",30-07-2004,14-04-2015,"Kingsgate Films, Senator International"
8132,Sarahs Key,1-2 hour,Gilles Paquet-Brenner,"Gilles Paquet-Brenner, Serge Joncour, Tatiana De Rosnay","Niels Arestrup, Mélusine Mayance, Kristin Scott Thomas, Frédéric Pierrot",22-07-2011,14-04-2015,"Studio 37, Hugo Productions, TF1 Droits Audiovisuels"
8133,Blue Is the Warmest Color,> 2 hrs,Abdellatif Kechiche,"Ghalya Lacroix, Abdellatif Kechiche, Julie Maroh","Adèle Exarchopoulos, Léa Seydoux, Aurélien Recoing, Salim Kechiouche",09-10-2013,14-04-2015,"France Télévision, Ciné+, France 2 Cinema, Wild Bunch, Centre du Cinéma et de l&#39;Audiovisuel de la Fédération Wallonie-Bruxelles, Quat&#39;sous Films, Canal+, Scope Pictures, Eurimages, Le Tax Shelter du Gouvernement Fédéral de Belgique, Région Nord-Pas-de-Calais, Pictanovo, France 2 (FR2), Vertigo Films, Centre National de la Cinematographie, Radio Télévision Belge Francofone (RTB)"
8134,Ong Bak 3,1-2 hour,"Panna Rittikrai, Tony Jaa","Panna Rittikrai, Tony Jaa","Primrata Dej-Udom, Dan Chupong, Nirut Sirichanya, Tony Jaa",14-01-2011,14-04-2015,
8135,"Patrik, Age 1.5",1-2 hour,Ella Lemhagen,"Ella Lemhagen, Michael Druker","Gustaf Skarsgård, Amanda Davin, Torkel Petersson, Tom Ljungman",12-09-2008,14-04-2015,"Filmlance International AB, Film i Väst, Sveriges Television, Sonet Film AB"
8136,The Warriors,1-2 hour,Walter Hill,"Walter Hill, David Shaber, Sol Yurick","Brian Tyler, Michael Beck, James Remar, Dorsey Wright",09-02-1979,14-04-2015,Paramount Pictures
8137,The Words,1-2 hour,"Brian Klugman, Lee Sternthal","Brian Klugman, Lee Sternthal","Jeremy Irons, John Hannah, Dennis Quaid, Bradley Cooper",07-09-2012,14-04-2015,Also Known As Pictures
8138,Lawless,1-2 hour,John Hillcoat,"Nick Cave, Matt Bondurant","Tom Hardy, Shia LaBeouf, Guy Pearce, Jason Clarke",29-08-2012,14-04-2015,"Annapurna Pictures, Blumhansonallen Films, Douglas Wick/Lucy Fisher"
8139,Jo Nesbos Headhunters,1-2 hour,Morten Tyldum,"Ulf Ryberg, Jo Nesbø, Lars Gudmestad","Aksel Hennie, Nikolaj Coster-Waldau, Synnøve Macody Lund, Eivind Sander",26-08-2011,14-04-2015,"Yellow Bird, TV2 Norge, Nordisk Film- &amp; TV-Fond, ARD Degeto Film"
8140,Akira,> 2 hrs,Katsuhiro Ôtomo,"Izô Hashimoto, Katsuhiro Ôtomo","Nozomu Sasaki, Mitsuo Iwata, Tesshô Genda, Mami Koyama",16-07-1988,14-04-2015,"Akira Committee Company, Ltd."
8141,Fullmetal Alchemist: Brotherhood,< 30 minutes,,Hiromu Arakawa,"Muriel Hofmann, Vic Mignogna, Kent Williams, Iemasa Kayumi",09-04-2009,14-04-2015,
8142,Nine,1-2 hour,Rob Marshall,"Michael Tolkin, Anthony Minghella, Maury Yeston, Arthur Kopit, Mario Fratti","Marion Cotillard, Nicole Kidman, Daniel Day-Lewis, Sandro Dori",25-12-2009,14-04-2015,"Relativity, Weinstein Brothers, Marc Platt Productions, Lucamar"
8143,Weissensee,< 30 minutes,,,"Uwe Kockisch, Jörg Hartmann, Ruth Reinecke, Florian Lukas",14-09-2010,14-04-2015,
8144,Volver,1-2 hour,Pedro Almodóvar,Pedro Almodóvar,"Penélope Cruz, Carmen Maura, Lola Dueñas, Blanca Portillo",26-01-2007,14-04-2015,El Deseo
8145,Take This Waltz,1-2 hour,Sarah Polley,Sarah Polley,"Seth Rogen, Sarah Silverman, Michelle Williams, Luke Kirby",06-07-2012,14-04-2015,Harold Greenberg Fund
8146,The Town,> 2 hrs,Ben Affleck,"Peter Craig, Chuck Hogan, Ben Affleck, Aaron Stockard","Jon Hamm, Rebecca Hall, Jeremy Renner, Ben Affleck",17-09-2010,14-04-2015,"GK Films, Thunder Road Film"
8147,Sunshine,1-2 hour,Danny Boyle,Alex Garland,"Michelle Yeoh, Cillian Murphy, Chipo Chung, Cliff Curtis",27-07-2007,14-04-2015,"DNA Films, Moving Picture Company, Ingenious Film Partners"
8148,Secretary,1-2 hour,Steven Shainberg,"Erin Cressida Wilson, Mary Gaitskill, Steven Shainberg","Maggie Gyllenhaal, Jeremy Davies, Lesley Ann Warren, James Spader",11-10-2002,14-04-2015,"Double A Films, TwoPoundBag Productions, Slough Pond"
8149,Soul Surfer,1-2 hour,Sean McNamara,"Bethany Hamilton, Matt Allen, Michael Berk, Douglas Schwartz, Sean McNamara, Deborah Schwartz, Sheryl Berk, Caleb Wilson, Brad Gann, Rick Bundschuh","AnnaSophia Robb, Helen Hunt, Carrie Underwood, Dennis Quaid",08-04-2011,14-04-2015,Island Film Group
8150,Stromberg,< 30 minutes,,Ralf Husmann,"Bjarne Mädel, Oliver Wnuk, Christoph Maria Herbst, Diana Staehly",11-10-2004,14-04-2015,
8151,Ray,> 2 hrs,Taylor Hackford,"Taylor Hackford, James L. White","Clifton Powell, Kerry Washington, Jamie Foxx, Regina King",29-10-2004,14-04-2015,"Crusader Entertainment LLC, Unchain My Heart Louisiana"
8152,Quartet,1-2 hour,Dustin Hoffman,Ronald Harwood,"Pauline Collins, Maggie Smith, Billy Connolly, Tom Courtenay",01-03-2013,14-04-2015,"Headline Pictures, Finola Dwyer Prods."
8153,Push,1-2 hour,Paul McGuigan,David Bourla,"Colin Ford, Joel Gretsch, Djimon Hounsou, Dakota Fanning",06-02-2009,14-04-2015,"Icon Entertainment International, Infinity Entertainment"
8154,Passengers,1-2 hour,Rodrigo García,Ronnie Christensen,"Dianne Wiest, Anne Hathaway, Andre Braugher, Patrick Wilson",26-09-2008,14-04-2015,Mandate Pictures
8155,Stockholm Ostra,1-2 hour,Simon Kaijser,Pernilla Oljelund,"Liv Mjönes, Mikael Persbrandt, Henrik Norlén, Iben Hjejle",21-10-2011,14-04-2015,Film i Väst
8156,Neue Vahr Sud,1-2 hour,Hermine Huntgeburth,"Christian Zübert, Sven Regener","Frederick Lau, Eike Weinreich, Miriam Stein, Hinnerk Schönemann",01-12-2010,14-04-2015,
8157,Meet the Parents,1-2 hour,Jay Roach,"Mary Ruth Clarke, Jim Herzfeld, John Hamburg, Greg Glienna","Teri Polo, Blythe Danner, Robert De Niro, Ben Stiller",06-10-2000,14-04-2015,"Nancy Tenenbaum Productions, Universal Pictures, Tribeca Productions, DreamWorks Pictures"
8158,The Mask,1-2 hour,Chuck Russell,"Mark Verheiden, Michael Fallon, Mike Werb","Amy Yasbeck, Peter Greene, Jim Carrey, Peter Riegert",29-07-1994,14-04-2015,"New Line Cinema, Dark Horse Entertainment"
8159,Shes the Man,1-2 hour,Andy Fickman,"Ewan Leslie, Karen McCullah, Kirsten Smith","Vinnie Jones, Channing Tatum, Amanda Bynes, Laura Ramsey",17-03-2006,14-04-2015,"DreamWorks SKG, Lakeshore Entertainment"
8160,Super Size Me,1-2 hour,Morgan Spurlock,Morgan Spurlock,"Dania Abu-Rmaileh, Christian Baucher, Amanda Kearsan, Chemeeka Walker",11-06-2004,14-04-2015,
8161,Memento,1-2 hour,Christopher Nolan,"Christopher Nolan, Jonathan Nolan","Mark Boone Junior, Joe Pantoliano, Guy Pearce, Carrie-Anne Moss",25-05-2001,14-04-2015,"Team Todd, I Remember Productions, Llc, Newmarket Capital Group"
8162,LOL,1-2 hour,,,"Toni Cummings, Nicola Mahoney, Bryony Seth, Joe Hughes",15-11-2008,14-04-2015,
8163,Lammbock,1-2 hour,Christian Zübert,Christian Zübert,"Julian Weigend, Lucas Gregorowicz, Marie Zielcke, Moritz Bleibtreu",23-08-2001,14-04-2015,
8164,K-On!,< 30 minutes,,,"Yôko Hikasa, Minako Kotobuki, Aki Toyosaki, Satomi Sato",02-04-2009,14-04-2015,
8165,The Kingdom,1-2 hour,Peter Berg,Matthew Michael Carnahan,"Chris Cooper, Jennifer Garner, Jamie Foxx, Jason Bateman",28-09-2007,14-04-2015,"Universal Pictures, Film 44, Forward Pass"
8166,Kokowaah,> 2 hrs,"Til Schweiger, Torsten Künstler","Til Schweiger, Béla Jarzyk","Numan Acar, Gode Benedix, Anne-Sophie Briest, Meret Becker",03-02-2011,14-04-2015,Barefoot Films
8167,The Iron Lady,1-2 hour,Phyllida Lloyd,Abi Morgan,"Meryl Streep, Susan Brown, Alice da Cunha, Jim Broadbent",13-01-2012,14-04-2015,Pathé
8168,The Island,> 2 hrs,Michael Bay,"Alex Kurtzman, Caspian Tredwell-Owen, Roberto Orci","Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean",22-07-2005,14-04-2015,
8169,The Ides of March,1-2 hour,George Clooney,"Beau Willimon, George Clooney, Grant Heslov","Philip Seymour Hoffman, George Clooney, Ryan Gosling, Paul Giamatti",07-10-2011,14-04-2015,"Smoke House, Appian Way"
8170,Wuthering Heights,> 2 hrs,Andrea Arnold,"Andrea Arnold, Emily Brontë, Olivia Hetreed","James Howson, Paul Hilton, Solomon Glave, Shannon Beer",11-11-2011,14-04-2015,"Ecosse Films, UK Film Council, HanWay Films"
8171,Silent Hill,> 2 hrs,Christophe Gans,Roger Avary,"Radha Mitchell, Deborah Kara Unger, Laurie Holden, Sean Bean",21-04-2006,14-04-2015,"TriStar Pictures, Davis Films"
8172,Homevideo,1-2 hour,Kilian Riedhof,Jan Braren,"Nicole Marischka, Wotan Wilke Möhring, Sophia Boehme, Jonas Nay",19-08-2011,14-04-2015,teamWorx Television &amp; Film GmbH
8173,Herr Lehmann,1-2 hour,Leander Haußmann,Sven Regener,"Detlev Buck, Katja Danowski, Janek Rieke, Christian Ulmen",02-10-2003,14-04-2015,
8174,Notting Hill,> 2 hrs,Roger Michell,Richard Curtis,"Rhys Ifans, Hugh Grant, Richard McCabe, Julia Roberts",28-05-1999,14-04-2015,PolyGram Filmed Entertainment
8175,Helmut Schmidt -- Lebensfragen,1-2 hour,Ben von Grafenstein,Sebastian Orlac,"Ludwig Blochberger, Britta Hammelstein, Bernhard Schütz, Bibiana Beglau",23-12-2013,14-04-2015,
8176,Hitman,1-2 hour,Xavier Gens,Skip Woods,"Olga Kurylenko, Timothy Olyphant, Dougray Scott, Robert Knepper",21-11-2007,14-04-2015,"Red Duck Films, Right Hand Man Films"
8177,Hellsing,< 30 minutes,,Kohta Hirano,"Fumiko Orikasa, Jôji Nakata, Yoshiko Sakakibara, Steven Brand",04-10-2003,14-04-2015,
8178,Heartland,< 30 minutes,,Murray Shostak,"Graham Wardle, Amber Marshall, Michelle Morgan, Shaun Johnston",14-10-2007,14-04-2015,
8179,Trigun,< 30 minutes,,Yasuhiro Nightow,"Hiromi Tsuru, Dean Wein, Johnny Yong Bosch, Masaya Onosaka",01-01-2003,14-04-2015,
8180,Glory,> 2 hrs,Edward Zwick,"Robert Gould Shaw, Kevin Jarre, Peter Burchard, Lincoln Kirstein","Cary Elwes, Denzel Washington, Morgan Freeman, Matthew Broderick",16-02-1990,14-04-2015,TriStar Pictures
8181,Jack the Giant Slayer,1-2 hour,Bryan Singer,"Dan Studney, Darren Lemke, David Dobkin, Christopher McQuarrie","Stanley Tucci, Ewan McGregor, Eleanor Tomlinson, Nicholas Hoult",01-03-2013,14-04-2015,"Original Film, Bad Hat Harry, Big Kid Pictures"
8182,Machine Gun Preacher,> 2 hrs,Marc Forster,"Jason Keller, Ian Urbina","Gerard Butler, Michelle Monaghan, Michael Shannon, Kathy Baker",02-11-2011,14-04-2015,"Safady Entertainment, Relativity, GG Filmz, Apparatus"
8183,Ghost Rider: Spirit of Vengeance,1-2 hour,"Brian Taylor, Mark Neveldine","Scott M. Gimple, Seth Hoffman, David S. Goyer","Nicolas Cage, Ciarán Hinds, Idris Elba, Violante Placido",17-02-2012,14-04-2015,"Columbia Pictures, Crystal Sky, Hyde Park Entertainment"
8184,Green Lantern,1-2 hour,Martin Campbell,"Marc Guggenheim, Michael Green, Michael Goldenberg, Greg Berlanti","Mark Strong, Peter Sarsgaard, Blake Lively, Ryan Reynolds",17-06-2011,14-04-2015,De Line Pictures
8185,Fame,1-2 hour,Kevin Tancharoen,"Christopher Gore, Allison Burnett","Asher Monroe, Walter Perez, Naturi Naughton, Kay Panabaker",25-09-2009,14-04-2015,Lakeshore Entertainment
8186,Full Metal Panic!,< 30 minutes,,,"Jason Douglas, Tomokazu Seki, Yukana, Satsuki Yukino",10-06-2003,14-04-2015,
8187,The Hills Have Eyes,1-2 hour,Alexandre Aja,"Alexandre Aja, Wes Craven, Grégory Levasseur","Michael Bailey Smith, Tom Bower, Maxime Giffard, Ted Levine",10-03-2006,14-04-2015,Craven-Maddalena Films
8188,Ein Freund von mir,1-2 hour,Sebastian Schipper,Sebastian Schipper,"Daniel Brühl, Jürgen Vogel, Peter Kurth, Sabine Timoteo",26-10-2006,14-04-2015,
8189,The Eagle,1-2 hour,Kevin Macdonald,"Rosemary Sutcliff, Jeremy Brock","Denis O'Hare, Channing Tatum, István Göz, Bence Gerö",11-02-2011,14-04-2015,Duncan Kenworthy
8190,Killer Elite,1-2 hour,Gary McKendry,"Matt Sherring, Ranulph Fiennes","Dominic Purcell, Robert De Niro, Jason Statham, Clive Owen",23-09-2011,14-04-2015,"Mascot Pictures Corporation, Film Victoria"
8191,Eragon,1-2 hour,Stefen Fangmeier,"Christopher Paolini, Peter Buchman","Ed Speleers, Robert Carlyle, Jeremy Irons, Sienna Guillory",15-12-2006,14-04-2015,
8192,Taxi Driver,1-2 hour,Martin Scorsese,Paul Schrader,"Frank Adu, Victor Argo, Diahnne Abbott, Gino Ardito",09-02-1976,14-04-2015,"Columbia Pictures, Italo/Judeo Productions, Bill/Phillips"
8193,Dorian Gray,1-2 hour,Oliver Parker,"Oscar Wilde, Toby Finlay","Cato Sandford, Pip Torrens, Ben Barnes, John Hollingworth",09-09-2009,14-04-2015,Fragile Films
8194,Deadman Wonderland,< 30 minutes,,,"Monica Rial, Romi Pak, Kana Hanazawa, Greg Ayres",16-04-2011,14-04-2015,
8195,Dream House,1-2 hour,Jim Sheridan,David Loucka,"Elias Koteas, Rachel Weisz, Daniel Craig, Naomi Watts",30-09-2011,14-04-2015,"Morgan Creek Productions, Bobker/Kruger Films"
8196,Shaun of the Dead,1-2 hour,Edgar Wright,"Edgar Wright, Simon Pegg","Kate Ashfield, Nick Frost, Lucy Davis, Simon Pegg",24-09-2004,14-04-2015,"WT², Big Talk"
8197,Sherlock Yack - Zoo Detective,< 30 minutes,,,Martial Le Minoux,04-05-2011,14-04-2015,
8198,Dune,> 2 hrs,David Lynch,"David Lynch, Frank Herbert","Brad Dourif, Francesca Annis, José Ferrer, Leonardo Cimino",14-12-1984,14-04-2015,"Universal Pictures, DeLaurentiis Productions"
8199,Il Divo,1-2 hour,Paolo Sorrentino,Paolo Sorrentino,"Giulio Bosetti, Toni Servillo, Anna Bonaiuto, Flavio Bucci",28-05-2008,14-04-2015,"Indigo Films, Lucky Red, Arte France Cinema, Studio Canal, Parco Film"
8200,Me and You,1-2 hour,Bernardo Bertolucci,"Bernardo Bertolucci, Francesca Marciano, Niccolò Ammaniti, Umberto Contarello","Tea Falco, Jacopo Olmo Antinori, Veronica Lazar, Sonia Bergamasco",25-10-2012,14-04-2015,Medusa Film
8201,Declaration of War,1-2 hour,Valérie Donzelli,"Valérie Donzelli, Jérémie Elkaïm","Valérie Donzelli, Jérémie Elkaïm, César Desseix, Gabriel Elkaïm",31-08-2011,14-04-2015,"Uni Étoile 8, Canal+, Région Ile-de-France, Cofinova 6, Wild Bunch, Arte, Rectangle Productions, Ciné+, Cofinova 7"
8202,The Edukators,> 2 hrs,Hans Weingartner,"Hans Weingartner, Katharina Held","Daniel Brühl, Stipe Erceg, Burghart Klaußner, Julia Jentsch",25-11-2004,14-04-2015,Y3 Film
8203,Wadjda,1-2 hour,Haifaa Al-Mansour,Haifaa Al-Mansour,"Abdullrahman Al Gohani, Ahd, Waad Mohammed, Reem Abdullah",16-05-2013,14-04-2015,Razor Film Produktion GmbH
8204,The To Do List,1-2 hour,Maggie Carey,Maggie Carey,"Aubrey Plaza, Alia Shawkat, Bill Hader, Johnny Simmons",26-07-2013,14-04-2015,"Varsity Pictures, Mark Gordon Productions"
8205,The Pianist,> 2 hrs,Roman Polanski,"Wladyslaw Szpilman, Ronald Harwood","Ed Stoppard, Adrien Brody, Emilia Fox, Michal Zebrowski",28-03-2003,14-04-2015,Miramax
8206,The Orphanage,1-2 hour,J.A. Bayona,Sergio G. Sánchez,"Mabel Rivera, Roger Príncep, Belén Rueda, Fernando Cayo",11-01-2008,14-04-2015,"Telecinco Cinema, Rodar y Rodar Cine y Television"
